Time (Sec);S100;S0;S1;S10;S11;S12;S13;S2;S3;S4;S5;S6;S7;S8;S9;
34.39999999999995;100.0;99.96754479999943;99.98269999999943;99.98269999999943;99.95238959999944;99.98269999999943;99.95238959999944;99.98269999999943;99.96754479999943;99.98269999999943;99.95238959999944;99.98269999999943;99.98269999999943;99.98269999999943;99.98269999999943;
34.59999999999995;100.0;99.96744479999943;99.98259999999942;99.98259999999942;99.95228959999943;99.98259999999942;99.95228959999943;99.98259999999942;99.96744479999943;99.98259999999942;99.95228959999943;99.98259999999942;99.98259999999942;99.98259999999942;99.98259999999942;
34.799999999999955;100.0;99.96734479999942;99.98249999999942;99.98249999999942;99.95218959999943;99.98249999999942;99.95218959999943;99.98249999999942;99.96734479999942;99.98249999999942;99.95218959999943;99.98249999999942;99.98249999999942;99.98249999999942;99.98249999999942;
34.99999999999996;100.0;99.96724479999942;99.98239999999942;99.98239999999942;99.95208959999943;99.98239999999942;99.95208959999943;99.98239999999942;99.96724479999942;99.98239999999942;99.95208959999943;99.98239999999942;99.98239999999942;99.98239999999942;99.98239999999942;
34.99999999999996;100.0;99.96724479999942;99.98239999999942;99.98239999999942;99.95208959999943;99.98239999999942;99.95208959999943;99.98239999999942;99.96724479999942;99.98239999999942;99.95208959999943;99.98239999999942;99.98239999999942;99.98239999999942;99.98239999999942;
35.19999999999996;100.0;99.96714479999942;99.98229999999941;99.98229999999941;99.95198959999942;99.98229999999941;99.95198959999942;99.98229999999941;99.96714479999942;99.98229999999941;99.95198959999942;99.98229999999941;99.98229999999941;99.98229999999941;99.98229999999941;
35.39999999999996;100.0;99.96704479999941;99.98219999999941;99.98219999999941;99.95188959999942;99.98219999999941;99.95188959999942;99.98219999999941;99.96704479999941;99.98219999999941;99.95188959999942;99.98219999999941;99.98219999999941;99.98219999999941;99.98219999999941;
35.599999999999966;100.0;99.96694479999941;99.9820999999994;99.9820999999994;99.95178959999942;99.9820999999994;99.95178959999942;99.9820999999994;99.96694479999941;99.9820999999994;99.95178959999942;99.9820999999994;99.9820999999994;99.9820999999994;99.9820999999994;
35.79999999999997;100.0;99.96684479999941;99.9819999999994;99.9819999999994;99.95168959999941;99.9819999999994;99.95168959999941;99.9819999999994;99.96684479999941;99.9819999999994;99.95168959999941;99.9819999999994;99.9819999999994;99.9819999999994;99.9819999999994;
35.99999999999997;100.0;99.9667447999994;99.9818999999994;99.9818999999994;99.95158959999941;99.9818999999994;99.95158959999941;99.9818999999994;99.9667447999994;99.9818999999994;99.95158959999941;99.9818999999994;99.9818999999994;99.9818999999994;99.9818999999994;
35.99999999999997;100.0;99.9667447999994;99.9818999999994;99.9818999999994;99.95158959999941;99.9818999999994;99.95158959999941;99.9818999999994;99.9667447999994;99.9818999999994;99.95158959999941;99.9818999999994;99.9818999999994;99.9818999999994;99.9818999999994;
36.199999999999974;100.0;99.9666447999994;99.9817999999994;99.9817999999994;99.9514895999994;99.9817999999994;99.9514895999994;99.9817999999994;99.9666447999994;99.9817999999994;99.9514895999994;99.9817999999994;99.9817999999994;99.9817999999994;99.9817999999994;
36.39999999999998;100.0;99.9665447999994;99.98169999999939;99.98169999999939;99.9513895999994;99.98169999999939;99.9513895999994;99.98169999999939;99.9665447999994;99.98169999999939;99.9513895999994;99.98169999999939;99.98169999999939;99.98169999999939;99.98169999999939;
36.59999999999998;100.0;99.9664447999994;99.98159999999939;99.98159999999939;99.9512895999994;99.98159999999939;99.9512895999994;99.98159999999939;99.9664447999994;99.98159999999939;99.9512895999994;99.98159999999939;99.98159999999939;99.98159999999939;99.98159999999939;
36.79999999999998;100.0;99.96634479999939;99.98149999999939;99.98149999999939;99.9511895999994;99.98149999999939;99.9511895999994;99.98149999999939;99.96634479999939;99.98149999999939;99.9511895999994;99.98149999999939;99.98149999999939;99.98149999999939;99.98149999999939;
36.999999999999986;100.0;99.96624479999939;99.98139999999938;99.98139999999938;99.95108959999939;99.98139999999938;99.95108959999939;99.98139999999938;99.96624479999939;99.98139999999938;99.95108959999939;99.98139999999938;99.98139999999938;99.98139999999938;99.98139999999938;
36.999999999999986;100.0;99.96624479999939;99.98139999999938;99.98139999999938;99.95108959999939;99.98139999999938;99.95108959999939;99.98139999999938;99.96624479999939;99.98139999999938;99.95108959999939;99.98139999999938;99.98139999999938;99.98139999999938;99.98139999999938;
37.19999999999999;100.0;99.96614479999938;99.98129999999938;99.98129999999938;99.95098959999939;99.98129999999938;99.95098959999939;99.98129999999938;99.96614479999938;99.98129999999938;99.95098959999939;99.98129999999938;99.98129999999938;99.98129999999938;99.98129999999938;
37.39999999999999;100.0;99.96604479999938;99.98119999999938;99.98119999999938;99.95088959999939;99.98119999999938;99.95088959999939;99.98119999999938;99.96604479999938;99.98119999999938;99.95088959999939;99.98119999999938;99.98119999999938;99.98119999999938;99.98119999999938;
37.599999999999994;100.0;99.96594479999938;99.98109999999937;99.98109999999937;99.95078959999938;99.98109999999937;99.95078959999938;99.98109999999937;99.96594479999938;99.98109999999937;99.95078959999938;99.98109999999937;99.98109999999937;99.98109999999937;99.98109999999937;
37.8;100.0;99.96584479999937;99.98099999999937;99.98099999999937;99.95068959999938;99.98099999999937;99.95068959999938;99.98099999999937;99.96584479999937;99.98099999999937;99.95068959999938;99.98099999999937;99.98099999999937;99.98099999999937;99.98099999999937;
38.0;100.0;99.96574479999937;99.98089999999937;99.98089999999937;99.95058959999938;99.98089999999937;99.95058959999938;99.98089999999937;99.96574479999937;99.98089999999937;99.95058959999938;99.98089999999937;99.98089999999937;99.98089999999937;99.98089999999937;
38.0;100.0;99.96574479999937;99.98089999999937;99.98089999999937;99.95058959999938;99.98089999999937;99.95058959999938;99.98089999999937;99.96574479999937;99.98089999999937;99.95058959999938;99.98089999999937;99.98089999999937;99.98089999999937;99.98089999999937;
38.2;100.0;99.96564479999937;99.98079999999936;99.98079999999936;99.95048959999937;99.98079999999936;99.95048959999937;99.98079999999936;99.96564479999937;99.98079999999936;99.95048959999937;99.98079999999936;99.98079999999936;99.98079999999936;99.98079999999936;
38.400000000000006;100.0;99.96554479999936;99.98069999999936;99.98069999999936;99.95038959999937;99.98069999999936;99.95038959999937;99.98069999999936;99.96554479999936;99.98069999999936;99.95038959999937;99.98069999999936;99.98069999999936;99.98069999999936;99.98069999999936;
38.60000000000001;100.0;99.96544479999936;99.98059999999936;99.98059999999936;99.95028959999937;99.98059999999936;99.95028959999937;99.98059999999936;99.96544479999936;99.98059999999936;99.95028959999937;99.98059999999936;99.98059999999936;99.98059999999936;99.98059999999936;
